Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:08:42.976000,GIO,99,0 days 00:01:25.176000,15.0,1.0,,,0 days 00:00:27.922000,0 days 00:00:28.958000,0 days 00:00:28.296000,0 days 01:07:45.768000,0 days 01:08:14.726000,0 days 01:08:43.022000,320.0,325.0,313.0,338.0,False,MEDIUM,15.0,True,Alfa Romeo Racing,0 days 01:07:17.800000,2021-09-11 14:56:08.901,1,8.0,False,,False,True
0 days 01:10:08.627000,GIO,99,0 days 00:01:25.651000,16.0,1.0,,,0 days 00:00:28.217000,0 days 00:00:29.040000,0 days 00:00:28.394000,0 days 01:09:11.239000,0 days 01:09:40.279000,0 days 01:10:08.673000,319.0,322.0,314.0,324.0,False,MEDIUM,16.0,True,Alfa Romeo Racing,0 days 01:08:42.976000,2021-09-11 14:57:34.077,1,8.0,False,,False,True
0 days 01:11:34.102000,GIO,99,0 days 00:01:25.475000,17.0,1.0,,,0 days 00:00:28.134000,0 days 00:00:29.028000,0 days 00:00:28.313000,0 days 01:10:36.807000,0 days 01:11:05.835000,0 days 01:11:34.148000,318.0,322.0,314.0,331.0,False,MEDIUM,17.0,True,Alfa Romeo Racing,0 days 01:10:08.627000,2021-09-11 14:58:59.728,1,8.0,False,,False,True
0 days 01:12:59.882000,GIO,99,0 days 00:01:25.780000,18.0,1.0,,,0 days 00:00:28.124000,0 days 00:00:29.140000,0 days 00:00:28.516000,0 days 01:12:02.272000,0 days 01:12:31.412000,0 days 01:12:59.928000,,322.0,311.0,329.0,False,MEDIUM,18.0,True,Alfa Romeo Racing,0 days 01:11:34.102000,2021-09-11 15:00:25.203,1,8.0,False,,False,True
0 days 00:46:41.895000,PER,11,,1.0,1.0,,,,0 days 00:00:54.177000,0 days 00:00:40.814000,,0 days 00:46:01.095000,0 days 00:46:42.043000,330.0,197.0,273.0,270.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:44:34.562000,2021-09-11 14:33:25.663,124,11.0,False,,False,False
0 days 00:49:14,PER,11,,2.0,1.0,,,0 days 00:00:48.431000,0 days 00:00:53.931000,0 days 00:00:49.810000,0 days 00:47:30.381000,0 days 00:48:24.276000,0 days 00:49:14.211000,83.0,144.0,239.0,227.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 00:46:41.895000,2021-09-11 14:35:32.996,4,10.0,False,,False,False
0 days 00:51:37.859000,PER,11,0 days 00:02:23.859000,3.0,1.0,,,0 days 00:00:48.005000,0 days 00:00:50.469000,0 days 00:00:45.385000,0 days 00:50:02.019000,0 days 00:50:52.488000,0 days 00:51:37.873000,128.0,174.0,317.0,114.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 00:49:14,2021-09-11 14:38:05.101,41,10.0,False,,False,False
0 days 00:53:04.631000,PER,11,0 days 00:01:26.772000,4.0,1.0,,,0 days 00:00:28.385000,0 days 00:00:29.628000,0 days 00:00:28.759000,0 days 00:52:06.258000,0 days 00:52:35.886000,0 days 00:53:04.645000,331.0,329.0,322.0,311.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 00:51:37.859000,2021-09-11 14:40:28.960,1,10.0,False,,False,True
0 days 00:54:30.926000,PER,11,0 days 00:01:26.295000,5.0,1.0,,,0 days 00:00:27.936000,0 days 00:00:29.895000,0 days 00:00:28.464000,0 days 00:53:32.581000,0 days 00:54:02.476000,0 days 00:54:30.940000,333.0,327.0,319.0,336.0,True,MEDIUM,5.0,True,Red Bull Racing,0 days 00:53:04.631000,2021-09-11 14:41:55.732,1,10.0,False,,False,True
0 days 00:55:56.563000,PER,11,0 days 00:01:25.637000,6.0,1.0,,,0 days 00:00:28.072000,0 days 00:00:29.150000,0 days 00:00:28.415000,0 days 00:54:59.012000,0 days 00:55:28.162000,0 days 00:55:56.577000,326.0,338.0,319.0,315.0,True,MEDIUM,6.0,True,Red Bull Racing,0 days 00:54:30.926000,2021-09-11 14:43:22.027,1,10.0,False,,False,True
0 days 00:57:21.857000,PER,11,0 days 00:01:25.294000,7.0,1.0,,,0 days 00:00:27.847000,0 days 00:00:29.218000,0 days 00:00:28.229000,0 days 00:56:24.424000,0 days 00:56:53.642000,0 days 00:57:21.871000,,333.0,320.0,312.0,True,MEDIUM,7.0,True,Red Bull Racing,0 days 00:55:56.563000,2021-09-11 14:44:47.664,1,10.0,False,,False,True
0 days 00:58:47.114000,PER,11,0 days 00:01:25.257000,8.0,1.0,,,0 days 00:00:27.951000,0 days 00:00:28.992000,0 days 00:00:28.314000,0 days 00:57:49.822000,0 days 00:58:18.814000,0 days 00:58:47.128000,323.0,335.0,321.0,344.0,True,MEDIUM,8.0,True,Red Bull Racing,0 days 00:57:21.857000,2021-09-11 14:46:12.958,1,10.0,False,,False,True
0 days 01:00:14.590000,PER,11,0 days 00:01:27.476000,9.0,1.0,,,0 days 00:00:27.648000,0 days 00:00:30.655000,0 days 00:00:29.173000,0 days 00:59:14.776000,0 days 00:59:45.431000,0 days 01:00:14.604000,,287.0,318.0,353.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 00:58:47.114000,2021-09-11 14:47:38.215,1,10.0,False,,False,True
0 days 01:01:39.215000,PER,11,0 days 00:01:24.625000,10.0,1.0,,,0 days 00:00:27.991000,0 days 00:00:28.685000,0 days 00:00:27.949000,0 days 01:00:42.595000,0 days 01:01:11.280000,0 days 01:01:39.229000,316.0,322.0,315.0,332.0,True,MEDIUM,10.0,True,Red Bull Racing,0 days 01:00:14.590000,2021-09-11 14:49:05.691,1,9.0,False,,False,True
0 days 01:03:03.681000,PER,11,0 days 00:01:24.466000,11.0,1.0,,,0 days 00:00:27.917000,0 days 00:00:28.536000,0 days 00:00:28.013000,0 days 01:02:07.146000,0 days 01:02:35.682000,0 days 01:03:03.695000,315.0,319.0,315.0,320.0,True,MEDIUM,11.0,True,Red Bull Racing,0 days 01:01:39.215000,2021-09-11 14:50:30.316,1,9.0,False,,False,True
0 days 01:04:27.892000,PER,11,0 days 00:01:24.211000,12.0,1.0,,,0 days 00:00:27.708000,0 days 00:00:28.519000,0 days 00:00:27.984000,0 days 01:03:31.403000,0 days 01:03:59.922000,0 days 01:04:27.906000,321.0,327.0,317.0,325.0,True,MEDIUM,12.0,True,Red Bull Racing,0 days 01:03:03.681000,2021-09-11 14:51:54.782,1,9.0,False,,False,True
0 days 01:05:52.984000,PER,11,0 days 00:01:25.092000,13.0,1.0,,,0 days 00:00:27.814000,0 days 00:00:28.999000,0 days 00:00:28.279000,0 days 01:04:55.720000,0 days 01:05:24.719000,0 days 01:05:52.998000,325.0,333.0,317.0,330.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 01:04:27.892000,2021-09-11 14:53:18.993,1,9.0,False,,False,True
0 days 01:07:18.437000,PER,11,0 days 00:01:25.453000,14.0,1.0,,,0 days 00:00:27.853000,0 days 00:00:29.198000,0 days 00:00:28.402000,0 days 01:06:20.851000,0 days 01:06:50.049000,0 days 01:07:18.451000,323.0,331.0,319.0,322.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 01:05:52.984000,2021-09-11 14:54:44.085,1,9.0,False,,False,True
0 days 01:08:43.609000,PER,11,0 days 00:01:25.172000,15.0,1.0,,,0 days 00:00:27.934000,0 days 00:00:29.098000,0 days 00:00:28.140000,0 days 01:07:46.385000,0 days 01:08:15.483000,0 days 01:08:43.623000,,332.0,318.0,325.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 01:07:18.437000,2021-09-11 14:56:09.538,1,9.0,False,,False,True
0 days 01:10:09.254000,PER,11,0 days 00:01:25.645000,16.0,1.0,,,0 days 00:00:28.088000,0 days 00:00:29.213000,0 days 00:00:28.344000,0 days 01:09:11.711000,0 days 01:09:40.924000,0 days 01:10:09.268000,332.0,329.0,318.0,343.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 01:08:43.609000,2021-09-11 14:57:34.710,1,9.0,False,,False,True
0 days 01:11:34.595000,PER,11,0 days 00:01:25.341000,17.0,1.0,,,0 days 00:00:28.105000,0 days 00:00:29.217000,0 days 00:00:28.019000,0 days 01:10:37.373000,0 days 01:11:06.590000,0 days 01:11:34.609000,320.0,327.0,321.0,321.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 01:10:09.254000,2021-09-11 14:59:00.355,1,9.0,False,,False,True
0 days 01:13:00.473000,PER,11,0 days 00:01:25.878000,18.0,1.0,,,0 days 00:00:27.985000,0 days 00:00:29.353000,0 days 00:00:28.540000,0 days 01:12:02.594000,0 days 01:12:31.947000,0 days 01:13:00.487000,334.0,331.0,317.0,351.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 01:11:34.595000,2021-09-11 15:00:25.696,1,9.0,False,,False,True
0 days 00:46:40.935000,STR,18,,1.0,1.0,,,,0 days 00:00:52.942000,0 days 00:00:41.081000,,0 days 00:45:59.904000,0 days 00:46:41.077000,318.0,219.0,237.0,264.0,False,SOFT,3.0,False,Aston Martin,0 days 00:44:34.562000,2021-09-11 14:33:25.663,124,10.0,False,,False,False
0 days 00:49:13.146000,STR,18,,2.0,1.0,,,0 days 00:00:48.466000,0 days 00:00:53.825000,0 days 00:00:49.961000,0 days 00:47:29.449000,0 days 00:48:23.261000,0 days 00:49:13.336000,87.0,137.0,250.0,165.0,False,SOFT,4.0,False,Aston Martin,0 days 00:46:40.935000,2021-09-11 14:35:32.036,4,9.0,False,,False,False
0 days 00:51:37.069000,STR,18,0 days 00:02:23.923000,3.0,1.0,,,0 days 00:00:48.063000,0 days 00:00:49.419000,0 days 00:00:46.441000,0 days 00:50:01.259000,0 days 00:50:50.678000,0 days 00:51:37.119000,130.0,151.0,321.0,130.0,True,SOFT,5.0,False,Aston Martin,0 days 00:49:13.146000,2021-09-11 14:38:04.247,41,9.0,False,,False,False
0 days 00:53:04.255000,STR,18,0 days 00:01:27.186000,4.0,1.0,,,0 days 00:00:28.337000,0 days 00:00:30.036000,0 days 00:00:28.813000,0 days 00:52:05.456000,0 days 00:52:35.492000,0 days 00:53:04.305000,322.0,316.0,316.0,298.0,True,SOFT,6.0,False,Aston Martin,0 days 00:51:37.069000,2021-09-11 14:40:28.170,1,9.0,False,,False,True
0 days 00:54:30.336000,STR,18,0 days 00:01:26.081000,5.0,1.0,,,0 days 00:00:28.127000,0 days 00:00:29.497000,0 days 00:00:28.457000,0 days 00:53:32.432000,0 days 00:54:01.929000,0 days 00:54:30.386000,314.0,311.0,314.0,334.0,True,SOFT,7.0,False,Aston Martin,0 days 00:53:04.255000,2021-09-11 14:41:55.356,1,9.0,False,,False,True
0 days 00:55:55.940000,STR,18,0 days 00:01:25.604000,6.0,1.0,,,0 days 00:00:28.075000,0 days 00:00:29.165000,0 days 00:00:28.364000,0 days 00:54:58.461000,0 days 00:55:27.626000,0 days 00:55:55.990000,312.0,322.0,314.0,325.0,True,SOFT,8.0,False,Aston Martin,0 days 00:54:30.336000,2021-09-11 14:43:21.437,1,9.0,False,,False,True
0 days 00:57:21.315000,STR,18,0 days 00:01:25.375000,7.0,1.0,,,0 days 00:00:27.982000,0 days 00:00:29.219000,0 days 00:00:28.174000,0 days 00:56:23.972000,0 days 00:56:53.191000,0 days 00:57:21.365000,311.0,313.0,314.0,324.0,True,SOFT,9.0,False,Aston Martin,0 days 00:55:55.940000,2021-09-11 14:44:47.041,1,9.0,False,,False,True
0 days 00:58:46.664000,STR,18,0 days 00:01:25.349000,8.0,1.0,,,0 days 00:00:27.840000,0 days 00:00:28.997000,0 days 00:00:28.512000,0 days 00:57:49.205000,0 days 00:58:18.202000,0 days 00:58:46.714000,312.0,321.0,312.0,336.0,True,SOFT,10.0,False,Aston Martin,0 days 00:57:21.315000,2021-09-11 14:46:12.416,1,9.0,False,,False,True
0 days 01:00:14.003000,STR,18,0 days 00:01:27.339000,9.0,1.0,,,0 days 00:00:28.183000,0 days 00:00:30.612000,0 days 00:00:28.544000,0 days 00:59:14.897000,0 days 00:59:45.509000,0 days 01:00:14.053000,324.0,323.0,308.0,326.0,False,SOFT,11.0,False,Aston Martin,0 days 00:58:46.664000,2021-09-11 14:47:37.765,1,9.0,False,,False,True
0 days 01:01:40.944000,STR,18,0 days 00:01:26.941000,10.0,1.0,,,0 days 00:00:28.781000,0 days 00:00:29.852000,0 days 00:00:28.308000,0 days 01:00:42.834000,0 days 01:01:12.686000,0 days 01:01:40.994000,331.0,311.0,311.0,310.0,False,SOFT,12.0,False,Aston Martin,0 days 01:00:14.003000,2021-09-11 14:49:05.104,1,10.0,False,,False,True
0 days 01:03:06.906000,STR,18,0 days 00:01:25.962000,11.0,1.0,,,0 days 00:00:28.384000,0 days 00:00:29.150000,0 days 00:00:28.428000,0 days 01:02:09.378000,0 days 01:02:38.528000,0 days 01:03:06.956000,304.0,305.0,307.0,313.0,False,SOFT,13.0,False,Aston Martin,0 days 01:01:40.944000,2021-09-11 14:50:32.045,1,10.0,False,,False,True
0 days 01:04:32.740000,STR,18,0 days 00:01:25.834000,12.0,1.0,,,0 days 00:00:28.415000,0 days 00:00:28.985000,0 days 00:00:28.434000,0 days 01:03:35.371000,0 days 01:04:04.356000,0 days 01:04:32.790000,,305.0,308.0,310.0,False,SOFT,14.0,False,Aston Martin,0 days 01:03:06.906000,2021-09-11 14:51:58.007,1,10.0,False,,False,True
0 days 01:05:58.504000,STR,18,0 days 00:01:25.764000,13.0,1.0,,,0 days 00:00:28.447000,0 days 00:00:29.025000,0 days 00:00:28.292000,0 days 01:05:01.237000,0 days 01:05:30.262000,0 days 01:05:58.554000,,305.0,308.0,311.0,False,SOFT,15.0,False,Aston Martin,0 days 01:04:32.740000,2021-09-11 14:53:23.841,1,10.0,False,,False,True
0 days 01:07:24.278000,STR,18,0 days 00:01:25.774000,14.0,1.0,,,0 days 00:00:28.408000,0 days 00:00:29.029000,0 days 00:00:28.337000,0 days 01:06:26.962000,0 days 01:06:55.991000,0 days 01:07:24.328000,303.0,306.0,307.0,312.0,False,SOFT,16.0,False,Aston Martin,0 days 01:05:58.504000,2021-09-11 14:54:49.605,1,10.0,False,,False,True
0 days 01:08:50.071000,STR,18,0 days 00:01:25.793000,15.0,1.0,,,0 days 00:00:28.374000,0 days 00:00:28.955000,0 days 00:00:28.464000,0 days 01:07:52.702000,0 days 01:08:21.657000,0 days 01:08:50.121000,,307.0,306.0,311.0,False,SOFT,17.0,False,Aston Martin,0 days 01:07:24.278000,2021-09-11 14:56:15.379,1,10.0,False,,False,True
0 days 01:10:15.655000,STR,18,0 days 00:01:25.584000,16.0,1.0,,,0 days 00:00:28.453000,0 days 00:00:28.747000,0 days 00:00:28.384000,0 days 01:09:18.574000,0 days 01:09:47.321000,0 days 01:10:15.705000,302.0,305.0,306.0,310.0,False,SOFT,18.0,False,Aston Martin,0 days 01:08:50.071000,2021-09-11 14:57:41.172,1,10.0,False,,False,True
0 days 01:11:41.494000,STR,18,0 days 00:01:25.839000,17.0,1.0,,,0 days 00:00:28.505000,0 days 00:00:28.852000,0 days 00:00:28.482000,0 days 01:10:44.210000,0 days 01:11:13.062000,0 days 01:11:41.544000,,304.0,306.0,,False,SOFT,19.0,False,Aston Martin,0 days 01:10:15.655000,2021-09-11 14:59:06.756,1,10.0,False,,False,True
0 days 01:13:07.464000,STR,18,0 days 00:01:25.970000,18.0,1.0,,,0 days 00:00:28.381000,0 days 00:00:28.903000,0 days 00:00:28.686000,0 days 01:12:09.925000,0 days 01:12:38.828000,0 days 01:13:07.514000,,304.0,305.0,309.0,False,SOFT,20.0,False,Aston Martin,0 days 01:11:41.494000,2021-09-11 15:00:32.595,1,10.0,False,,False,True
0 days 00:46:45.132000,ALO,14,,1.0,1.0,,,,0 days 00:00:58.024000,0 days 00:00:39.565000,,0 days 00:46:07.116000,0 days 00:46:45.169000,340.0,174.0,226.0,238.0,False,SOFT,1.0,True,Alpine,0 days 00:44:34.562000,2021-09-11 14:33:25.663,124,13.0,False,,False,False
0 days 00:49:18.324000,ALO,14,,2.0,1.0,,,0 days 00:00:48.193000,0 days 00:00:53.451000,0 days 00:00:51.720000,0 days 00:47:33.190000,0 days 00:48:26.694000,0 days 00:49:18.506000,91.0,196.0,231.0,226.0,False,SOFT,2.0,True,Alpine,0 days 00:46:45.132000,2021-09-11 14:35:36.233,4,12.0,False,,False,False
0 days 00:51:38.484000,ALO,14,0 days 00:02:20.160000,3.0,1.0,,,0 days 00:00:48.702000,0 days 00:00:49.824000,0 days 00:00:41.634000,0 days 00:50:07.063000,0 days 00:50:56.887000,0 days 00:51:38.521000,95.0,254.0,328.0,147.0,True,SOFT,3.0,True,Alpine,0 days 00:49:18.324000,2021-09-11 14:38:09.425,41,12.0,False,,False,False
0 days 00:53:05.610000,ALO,14,0 days 00:01:27.126000,4.0,1.0,,,0 days 00:00:28.191000,0 days 00:00:30.127000,0 days 00:00:28.808000,0 days 00:52:06.712000,0 days 00:52:36.839000,0 days 00:53:05.647000,346.0,322.0,314.0,330.0,True,SOFT,4.0,True,Alpine,0 days 00:51:38.484000,2021-09-11 14:40:29.585,1,11.0,False,,False,True
0 days 00:54:32.093000,ALO,14,0 days 00:01:26.483000,5.0,1.0,,,0 days 00:00:28.115000,0 days 00:00:29.704000,0 days 00:00:28.664000,0 days 00:53:33.762000,0 days 00:54:03.466000,0 days 00:54:32.130000,317.0,321.0,315.0,327.0,True,SOFT,5.0,True,Alpine,0 days 00:53:05.610000,2021-09-11 14:41:56.711,1,11.0,False,,False,True
0 days 00:55:57.583000,ALO,14,0 days 00:01:25.490000,6.0,1.0,,,0 days 00:00:27.895000,0 days 00:00:29.070000,0 days 00:00:28.525000,0 days 00:55:00.025000,0 days 00:55:29.095000,0 days 00:55:57.620000,318.0,333.0,316.0,325.0,True,SOFT,6.0,True,Alpine,0 days 00:54:32.093000,2021-09-11 14:43:23.194,1,11.0,False,,False,True
0 days 00:57:23.189000,ALO,14,0 days 00:01:25.606000,7.0,1.0,,,0 days 00:00:27.891000,0 days 00:00:29.262000,0 days 00:00:28.453000,0 days 00:56:25.511000,0 days 00:56:54.773000,0 days 00:57:23.226000,317.0,331.0,314.0,330.0,False,SOFT,7.0,True,Alpine,0 days 00:55:57.583000,2021-09-11 14:44:48.684,1,11.0,False,,False,True
0 days 00:58:48.414000,ALO,14,0 days 00:01:25.225000,8.0,1.0,,,0 days 00:00:27.818000,0 days 00:00:29.104000,0 days 00:00:28.303000,0 days 00:57:51.044000,0 days 00:58:20.148000,0 days 00:58:48.451000,318.0,326.0,314.0,328.0,True,SOFT,8.0,True,Alpine,0 days 00:57:23.189000,2021-09-11 14:46:14.290,1,11.0,False,,False,True
0 days 01:00:15.145000,ALO,14,0 days 00:01:26.731000,9.0,1.0,,,0 days 00:00:27.889000,0 days 00:00:29.558000,0 days 00:00:29.284000,0 days 00:59:16.340000,0 days 00:59:45.898000,0 days 01:00:15.182000,,337.0,318.0,330.0,False,SOFT,9.0,True,Alpine,0 days 00:58:48.414000,2021-09-11 14:47:39.515,1,11.0,False,,False,True
0 days 01:01:41.920000,ALO,14,0 days 00:01:26.775000,10.0,1.0,,,0 days 00:00:27.718000,0 days 00:00:30.468000,0 days 00:00:28.589000,0 days 01:00:42.900000,0 days 01:01:13.368000,0 days 01:01:41.957000,343.0,326.0,314.0,344.0,False,SOFT,10.0,True,Alpine,0 days 01:00:15.145000,2021-09-11 14:49:06.246,1,11.0,False,,False,True
0 days 01:03:08.068000,ALO,14,0 days 00:01:26.148000,11.0,1.0,,,0 days 00:00:28.058000,0 days 00:00:29.597000,0 days 00:00:28.493000,0 days 01:02:10.015000,0 days 01:02:39.612000,0 days 01:03:08.105000,317.0,318.0,313.0,335.0,False,SOFT,11.0,True,Alpine,0 days 01:01:41.920000,2021-09-11 14:50:33.021,1,11.0,False,,False,True
0 days 01:04:33.840000,ALO,14,0 days 00:01:25.772000,12.0,1.0,,,0 days 00:00:28.175000,0 days 00:00:29.258000,0 days 00:00:28.339000,0 days 01:03:36.280000,0 days 01:04:05.538000,0 days 01:04:33.877000,316.0,318.0,313.0,325.0,False,SOFT,12.0,True,Alpine,0 days 01:03:08.068000,2021-09-11 14:51:59.169,1,11.0,False,,False,True
0 days 01:06:00.032000,ALO,14,0 days 00:01:26.192000,13.0,1.0,,,0 days 00:00:28.203000,0 days 00:00:29.531000,0 days 00:00:28.458000,0 days 01:05:02.080000,0 days 01:05:31.611000,0 days 01:06:00.069000,310.0,317.0,312.0,330.0,False,SOFT,13.0,True,Alpine,0 days 01:04:33.840000,2021-09-11 14:53:24.941,1,11.0,False,,False,True
0 days 01:07:25.958000,ALO,14,0 days 00:01:25.926000,14.0,1.0,,,0 days 00:00:28.215000,0 days 00:00:29.280000,0 days 00:00:28.431000,0 days 01:06:28.284000,0 days 01:06:57.564000,0 days 01:07:25.995000,311.0,318.0,312.0,321.0,False,SOFT,14.0,True,Alpine,0 days 01:06:00.032000,2021-09-11 14:54:51.133,1,11.0,False,,False,True
0 days 01:08:51.817000,ALO,14,0 days 00:01:25.859000,15.0,1.0,,,0 days 00:00:28.175000,0 days 00:00:29.271000,0 days 00:00:28.413000,0 days 01:07:54.170000,0 days 01:08:23.441000,0 days 01:08:51.854000,310.0,318.0,311.0,317.0,False,SOFT,15.0,True,Alpine,0 days 01:07:25.958000,2021-09-11 14:56:17.059,1,11.0,False,,False,True
0 days 01:10:17.127000,ALO,14,0 days 00:01:25.310000,16.0,1.0,,,0 days 00:00:28.113000,0 days 00:00:29.032000,0 days 00:00:28.165000,0 days 01:09:19.967000,0 days 01:09:48.999000,0 days 01:10:17.164000,313.0,319.0,312.0,324.0,False,SOFT,16.0,True,Alpine,0 days 01:08:51.817000,2021-09-11 14:57:42.918,1,11.0,False,,False,True
0 days 01:11:42.661000,ALO,14,0 days 00:01:25.534000,17.0,1.0,,,0 days 00:00:28.193000,0 days 00:00:29.172000,0 days 00:00:28.169000,0 days 01:10:45.357000,0 days 01:11:14.529000,0 days 01:11:42.698000,314.0,318.0,313.0,325.0,False,SOFT,17.0,True,Alpine,0 days 01:10:17.127000,2021-09-11 14:59:08.228,1,11.0,False,,False,True
0 days 01:13:08.588000,ALO,14,0 days 00:01:25.927000,18.0,1.0,,,0 days 00:00:28.104000,0 days 00:00:29.221000,0 days 00:00:28.602000,0 days 01:12:10.802000,0 days 01:12:40.023000,0 days 01:13:08.625000,318.0,318.0,311.0,324.0,False,SOFT,18.0,True,Alpine,0 days 01:11:42.661000,2021-09-11 15:00:33.762,1,11.0,False,,False,True
0 days 00:46:43.427000,VET,5,,1.0,1.0,,,,0 days 00:00:55.486000,0 days 00:00:40.880000,,0 days 00:46:02.604000,0 days 00:46:43.560000,311.0,222.0,265.0,265.0,False,SOFT,3.0,False,Aston Martin,0 days 00:44:34.562000,2021-09-11 14:33:25.663,124,12.0,False,,False,False
0 days 00:49:16.117000,VET,5,,2.0,1.0,,,0 days 00:00:47.568000,0 days 00:00:54.413000,0 days 00:00:50.751000,0 days 00:47:31.042000,0 days 00:48:25.435000,0 days 00:49:16.282000,84.0,148.0,214.0,238.0,False,SOFT,4.0,False,Aston Martin,0 days 00:46:43.427000,2021-09-11 14:35:34.528,4,11.0,False,,False,False
0 days 00:51:38.320000,VET,5,0 days 00:02:22.203000,3.0,1.0,,,0 days 00:00:47.513000,0 days 00:00:50.346000,0 days 00:00:44.344000,0 days 00:50:03.687000,0 days 00:50:54.033000,0 days 00:51:38.377000,101.0,206.0,317.0,105.0,True,SOFT,5.0,False,Aston Martin,0 days 00:49:16.117000,2021-09-11 14:38:07.218,41,11.0,False,,False,False
0 days 00:53:06.476000,VET,5,0 days 00:01:28.156000,4.0,1.0,,,0 days 00:00:28.282000,0 days 00:00:30.715000,0 days 00:00:29.159000,0 days 00:52:06.659000,0 days 00:52:37.374000,0 days 00:53:06.533000,330.0,327.0,311.0,335.0,True,SOFT,6.0,False,Aston Martin,0 days 00:51:38.320000,2021-09-11 14:40:29.421,1,12.0,False,,False,True
0 days 00:54:33.296000,VET,5,0 days 00:01:26.820000,5.0,1.0,,,0 days 00:00:28.244000,0 days 00:00:29.813000,0 days 00:00:28.763000,0 days 00:53:34.777000,0 days 00:54:04.590000,0 days 00:54:33.353000,309.0,311.0,312.0,319.0,True,SOFT,7.0,False,Aston Martin,0 days 00:53:06.476000,2021-09-11 14:41:57.577,1,12.0,False,,False,True
0 days 00:55:59.075000,VET,5,0 days 00:01:25.779000,6.0,1.0,,,0 days 00:00:28.118000,0 days 00:00:29.152000,0 days 00:00:28.509000,0 days 00:55:01.471000,0 days 00:55:30.623000,0 days 00:55:59.132000,,315.0,312.0,318.0,True,SOFT,8.0,False,Aston Martin,0 days 00:54:33.296000,2021-09-11 14:43:24.397,1,12.0,False,,False,True
0 days 00:57:24.669000,VET,5,0 days 00:01:25.594000,7.0,1.0,,,0 days 00:00:27.940000,0 days 00:00:29.264000,0 days 00:00:28.390000,0 days 00:56:27.072000,0 days 00:56:56.336000,0 days 00:57:24.726000,308.0,313.0,311.0,322.0,True,SOFT,9.0,False,Aston Martin,0 days 00:55:59.075000,2021-09-11 14:44:50.176,1,12.0,False,,False,True
0 days 00:58:50.162000,VET,5,0 days 00:01:25.493000,8.0,1.0,,,0 days 00:00:28.132000,0 days 00:00:29.117000,0 days 00:00:28.244000,0 days 00:57:52.858000,0 days 00:58:21.975000,0 days 00:58:50.219000,307.0,312.0,310.0,318.0,True,SOFT,10.0,False,Aston Martin,0 days 00:57:24.669000,2021-09-11 14:46:15.770,1,12.0,False,,False,True
0 days 01:00:16.276000,VET,5,0 days 00:01:26.114000,9.0,1.0,,,0 days 00:00:28.224000,0 days 00:00:29.177000,0 days 00:00:28.713000,0 days 00:59:18.443000,0 days 00:59:47.620000,0 days 01:00:16.333000,308.0,314.0,311.0,320.0,False,SOFT,11.0,False,Aston Martin,0 days 00:58:50.162000,2021-09-11 14:47:41.263,1,12.0,False,,False,True
0 days 01:01:42.915000,VET,5,0 days 00:01:26.639000,10.0,1.0,,,0 days 00:00:28.126000,0 days 00:00:29.644000,0 days 00:00:28.869000,0 days 01:00:44.459000,0 days 01:01:14.103000,0 days 01:01:42.972000,,326.0,312.0,331.0,False,SOFT,12.0,False,Aston Martin,0 days 01:00:16.276000,2021-09-11 14:49:07.377,1,12.0,False,,False,True
0 days 01:03:09.191000,VET,5,0 days 00:01:26.276000,11.0,1.0,,,0 days 00:00:28.088000,0 days 00:00:29.481000,0 days 00:00:28.707000,0 days 01:02:11.060000,0 days 01:02:40.541000,0 days 01:03:09.248000,310.0,319.0,311.0,333.0,False,SOFT,13.0,False,Aston Martin,0 days 01:01:42.915000,2021-09-11 14:50:34.016,1,12.0,False,,False,True
0 days 01:04:35.017000,VET,5,0 days 00:01:25.826000,12.0,1.0,,,0 days 00:00:28.298000,0 days 00:00:29.265000,0 days 00:00:28.263000,0 days 01:03:37.546000,0 days 01:04:06.811000,0 days 01:04:35.074000,308.0,310.0,312.0,317.0,False,SOFT,14.0,False,Aston Martin,0 days 01:03:09.191000,2021-09-11 14:52:00.292,1,12.0,False,,False,True
0 days 01:06:01.303000,VET,5,0 days 00:01:26.286000,13.0,1.0,,,0 days 00:00:28.693000,0 days 00:00:29.406000,0 days 00:00:28.187000,0 days 01:05:03.767000,0 days 01:05:33.173000,0 days 01:06:01.360000,320.0,309.0,310.0,,False,SOFT,15.0,False,Aston Martin,0 days 01:04:35.017000,2021-09-11 14:53:26.118,1,12.0,False,,False,True
