Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:02:24.778000,SAI,55,0 days 00:01:13.562000,22.0,1.0,,,0 days 00:00:18.844000,0 days 00:00:37.659000,0 days 00:00:17.059000,,0 days 01:02:07.784000,0 days 01:02:24.843000,303.0,251.0,299.0,300.0,False,SOFT,25.0,False,Ferrari,0 days 01:01:11.216000,2021-11-13 19:58:50.899,1,3.0,False,,False,True
0 days 01:03:38.251000,SAI,55,0 days 00:01:13.473000,23.0,1.0,,,0 days 00:00:18.963000,0 days 00:00:37.475000,0 days 00:00:17.035000,0 days 01:02:43.806000,0 days 01:03:21.281000,0 days 01:03:38.316000,304.0,254.0,298.0,299.0,False,SOFT,26.0,False,Ferrari,0 days 01:02:24.778000,2021-11-13 20:00:04.461,1,3.0,False,,False,True
0 days 01:04:52.067000,SAI,55,0 days 00:01:13.816000,24.0,1.0,,,0 days 00:00:18.970000,0 days 00:00:37.709000,0 days 00:00:17.137000,0 days 01:03:57.286000,0 days 01:04:34.995000,0 days 01:04:52.132000,301.0,254.0,300.0,301.0,False,SOFT,27.0,False,Ferrari,0 days 01:03:38.251000,2021-11-13 20:01:17.934,1,3.0,False,,False,True
0 days 00:36:42.713000,PER,11,,1.0,1.0,,,,0 days 00:00:38.647000,0 days 00:00:16.903000,,0 days 00:36:25.950000,0 days 00:36:42.887000,308.0,255.0,303.0,221.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:35:23.625000,2021-11-13 19:33:03.308,1,4.0,False,,False,False
0 days 00:37:55.925000,PER,11,0 days 00:01:13.212000,2.0,1.0,,,0 days 00:00:18.856000,0 days 00:00:37.486000,0 days 00:00:16.870000,0 days 00:37:01.572000,0 days 00:37:39.058000,0 days 00:37:55.928000,312.0,247.0,304.0,292.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:36:42.713000,2021-11-13 19:34:22.396,12,4.0,False,,False,True
0 days 00:39:09.159000,PER,11,0 days 00:01:13.234000,3.0,1.0,,,0 days 00:00:18.763000,0 days 00:00:37.707000,0 days 00:00:16.764000,0 days 00:38:14.691000,0 days 00:38:52.398000,0 days 00:39:09.162000,327.0,247.0,323.0,281.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 00:37:55.925000,2021-11-13 19:35:35.608,1,4.0,False,,False,True
0 days 00:40:22.891000,PER,11,0 days 00:01:13.732000,4.0,1.0,,,0 days 00:00:18.717000,0 days 00:00:38.177000,0 days 00:00:16.838000,0 days 00:39:27.879000,0 days 00:40:06.056000,0 days 00:40:22.894000,329.0,255.0,325.0,296.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 00:39:09.159000,2021-11-13 19:36:48.842,1,4.0,False,,False,True
0 days 00:41:36.358000,PER,11,0 days 00:01:13.467000,5.0,1.0,,,0 days 00:00:19.237000,0 days 00:00:37.598000,0 days 00:00:16.632000,0 days 00:40:42.131000,0 days 00:41:19.729000,0 days 00:41:36.361000,326.0,258.0,325.0,285.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 00:40:22.891000,2021-11-13 19:38:02.574,1,4.0,False,,False,True
0 days 00:42:50.473000,PER,11,0 days 00:01:14.115000,6.0,1.0,,,0 days 00:00:19.530000,0 days 00:00:37.755000,0 days 00:00:16.830000,0 days 00:41:55.891000,0 days 00:42:33.646000,0 days 00:42:50.476000,323.0,258.0,321.0,308.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 00:41:36.358000,2021-11-13 19:39:16.041,1,4.0,False,,False,True
0 days 00:44:04,PER,11,0 days 00:01:13.527000,7.0,1.0,,,0 days 00:00:19.060000,0 days 00:00:37.619000,0 days 00:00:16.848000,0 days 00:43:09.536000,0 days 00:43:47.155000,0 days 00:44:04.003000,322.0,260.0,321.0,299.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 00:42:50.473000,2021-11-13 19:40:30.156,1,4.0,False,,False,True
0 days 00:45:17.561000,PER,11,0 days 00:01:13.561000,8.0,1.0,,,0 days 00:00:19.054000,0 days 00:00:37.714000,0 days 00:00:16.793000,0 days 00:44:23.057000,0 days 00:45:00.771000,0 days 00:45:17.564000,324.0,255.0,322.0,297.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 00:44:04,2021-11-13 19:41:43.683,1,4.0,False,,False,True
0 days 00:46:30.897000,PER,11,0 days 00:01:13.336000,9.0,1.0,,,0 days 00:00:18.964000,0 days 00:00:37.519000,0 days 00:00:16.853000,0 days 00:45:36.528000,0 days 00:46:14.047000,0 days 00:46:30.900000,323.0,257.0,322.0,301.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 00:45:17.561000,2021-11-13 19:42:57.244,1,4.0,False,,False,True
0 days 00:47:44.332000,PER,11,0 days 00:01:13.435000,10.0,1.0,,,0 days 00:00:18.936000,0 days 00:00:37.713000,0 days 00:00:16.786000,0 days 00:46:49.836000,0 days 00:47:27.549000,0 days 00:47:44.335000,319.0,254.0,321.0,326.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 00:46:30.897000,2021-11-13 19:44:10.580,1,4.0,False,,False,True
0 days 00:48:57.545000,PER,11,0 days 00:01:13.213000,11.0,1.0,,,0 days 00:00:18.772000,0 days 00:00:37.676000,0 days 00:00:16.765000,0 days 00:48:03.107000,0 days 00:48:40.783000,0 days 00:48:57.548000,322.0,248.0,322.0,295.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 00:47:44.332000,2021-11-13 19:45:24.015,1,4.0,False,,False,True
0 days 00:50:11.118000,PER,11,0 days 00:01:13.573000,12.0,1.0,,,0 days 00:00:19.003000,0 days 00:00:37.637000,0 days 00:00:16.933000,0 days 00:49:16.551000,0 days 00:49:54.188000,0 days 00:50:11.121000,316.0,254.0,322.0,325.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 00:48:57.545000,2021-11-13 19:46:37.228,1,4.0,False,,False,True
0 days 00:51:24.228000,PER,11,0 days 00:01:13.110000,13.0,1.0,,,0 days 00:00:18.831000,0 days 00:00:37.492000,0 days 00:00:16.787000,0 days 00:50:29.952000,0 days 00:51:07.444000,0 days 00:51:24.231000,320.0,253.0,321.0,300.0,True,MEDIUM,13.0,True,Red Bull Racing,0 days 00:50:11.118000,2021-11-13 19:47:50.801,1,4.0,False,,False,True
0 days 00:52:37.526000,PER,11,0 days 00:01:13.298000,14.0,1.0,,,0 days 00:00:18.767000,0 days 00:00:37.800000,0 days 00:00:16.731000,0 days 00:51:42.998000,0 days 00:52:20.798000,0 days 00:52:37.529000,318.0,254.0,321.0,307.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 00:51:24.228000,2021-11-13 19:49:03.911,1,4.0,False,,False,True
0 days 00:53:51.053000,PER,11,0 days 00:01:13.527000,15.0,1.0,,,0 days 00:00:18.849000,0 days 00:00:37.732000,0 days 00:00:16.946000,0 days 00:52:56.378000,0 days 00:53:34.110000,0 days 00:53:51.056000,323.0,250.0,319.0,298.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 00:52:37.526000,2021-11-13 19:50:17.209,1,4.0,False,,False,True
0 days 00:55:04.829000,PER,11,0 days 00:01:13.776000,16.0,1.0,,,0 days 00:00:18.713000,0 days 00:00:37.888000,0 days 00:00:17.175000,0 days 00:54:09.769000,0 days 00:54:47.657000,0 days 00:55:04.832000,321.0,252.0,319.0,295.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 00:53:51.053000,2021-11-13 19:51:30.736,1,4.0,False,,False,True
0 days 00:56:18.401000,PER,11,0 days 00:01:13.572000,17.0,1.0,,,0 days 00:00:18.665000,0 days 00:00:37.796000,0 days 00:00:17.111000,0 days 00:55:23.497000,0 days 00:56:01.293000,0 days 00:56:18.404000,318.0,246.0,305.0,301.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 00:55:04.829000,2021-11-13 19:52:44.512,1,4.0,False,,False,True
0 days 00:57:31.728000,PER,11,0 days 00:01:13.327000,18.0,1.0,,,0 days 00:00:18.870000,0 days 00:00:37.582000,0 days 00:00:16.875000,0 days 00:56:37.274000,0 days 00:57:14.856000,0 days 00:57:31.731000,303.0,251.0,319.0,286.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 00:56:18.401000,2021-11-13 19:53:58.084,1,4.0,False,,False,True
0 days 00:58:44.868000,PER,11,0 days 00:01:13.140000,19.0,1.0,,,0 days 00:00:18.719000,0 days 00:00:37.568000,0 days 00:00:16.853000,0 days 00:57:50.450000,0 days 00:58:28.018000,0 days 00:58:44.871000,324.0,257.0,321.0,303.0,False,MEDIUM,19.0,True,Red Bull Racing,0 days 00:57:31.728000,2021-11-13 19:55:11.411,1,4.0,False,,False,True
0 days 00:59:58.536000,PER,11,0 days 00:01:13.668000,20.0,1.0,,,0 days 00:00:18.995000,0 days 00:00:37.758000,0 days 00:00:16.915000,0 days 00:59:03.866000,0 days 00:59:41.624000,0 days 00:59:58.539000,325.0,251.0,321.0,325.0,False,MEDIUM,20.0,True,Red Bull Racing,0 days 00:58:44.868000,2021-11-13 19:56:24.551,1,4.0,False,,False,True
0 days 01:01:11.812000,PER,11,0 days 00:01:13.276000,21.0,1.0,,,0 days 00:00:18.671000,0 days 00:00:37.712000,0 days 00:00:16.893000,0 days 01:00:17.210000,0 days 01:00:54.922000,0 days 01:01:11.815000,323.0,257.0,319.0,297.0,False,MEDIUM,21.0,True,Red Bull Racing,0 days 00:59:58.536000,2021-11-13 19:57:38.219,1,4.0,False,,False,True
0 days 01:02:25.288000,PER,11,0 days 00:01:13.476000,22.0,1.0,,,0 days 00:00:18.687000,0 days 00:00:37.902000,0 days 00:00:16.887000,0 days 01:01:30.502000,0 days 01:02:08.404000,0 days 01:02:25.291000,326.0,257.0,321.0,299.0,False,MEDIUM,22.0,True,Red Bull Racing,0 days 01:01:11.812000,2021-11-13 19:58:51.495,1,4.0,False,,False,True
0 days 01:03:38.918000,PER,11,0 days 00:01:13.630000,23.0,1.0,,,0 days 00:00:18.849000,0 days 00:00:37.787000,0 days 00:00:16.994000,0 days 01:02:44.140000,0 days 01:03:21.927000,0 days 01:03:38.921000,,257.0,317.0,314.0,False,MEDIUM,23.0,True,Red Bull Racing,0 days 01:02:25.288000,2021-11-13 20:00:04.971,1,4.0,False,,False,True
0 days 01:04:53.131000,PER,11,0 days 00:01:14.213000,24.0,1.0,,,0 days 00:00:18.762000,0 days 00:00:38.104000,0 days 00:00:17.347000,0 days 01:03:57.683000,0 days 01:04:35.787000,0 days 01:04:53.134000,,247.0,301.0,298.0,False,MEDIUM,24.0,True,Red Bull Racing,0 days 01:03:38.918000,2021-11-13 20:01:18.601,1,4.0,False,,False,True
0 days 00:36:47.545000,HAM,44,,1.0,1.0,,,,0 days 00:00:40.934000,0 days 00:00:16.958000,,0 days 00:36:30.718000,0 days 00:36:47.797000,326.0,226.0,322.0,254.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:35:23.625000,2021-11-13 19:33:03.308,1,15.0,False,,False,False
0 days 00:38:03.184000,HAM,44,0 days 00:01:15.639000,2.0,1.0,,,0 days 00:00:19.782000,0 days 00:00:38.695000,0 days 00:00:17.162000,0 days 00:37:07.387000,0 days 00:37:46.082000,0 days 00:38:03.244000,315.0,253.0,314.0,314.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:36:47.545000,2021-11-13 19:34:27.228,12,14.0,False,,False,True
0 days 00:39:17.097000,HAM,44,0 days 00:01:13.913000,3.0,1.0,,,0 days 00:00:18.866000,0 days 00:00:38.572000,0 days 00:00:16.475000,0 days 00:38:22.110000,0 days 00:39:00.682000,0 days 00:39:17.157000,328.0,247.0,339.0,297.0,True,MEDIUM,3.0,True,Mercedes,0 days 00:38:03.184000,2021-11-13 19:35:42.867,1,14.0,False,,False,True
0 days 00:40:31.089000,HAM,44,0 days 00:01:13.992000,4.0,1.0,,,0 days 00:00:18.521000,0 days 00:00:39.021000,0 days 00:00:16.450000,0 days 00:39:35.678000,0 days 00:40:14.699000,0 days 00:40:31.149000,342.0,250.0,326.0,339.0,False,MEDIUM,4.0,True,Mercedes,0 days 00:39:17.097000,2021-11-13 19:36:56.780,1,12.0,False,,False,True
0 days 00:41:43.446000,HAM,44,0 days 00:01:12.357000,5.0,1.0,,,0 days 00:00:18.609000,0 days 00:00:37.300000,0 days 00:00:16.448000,0 days 00:40:49.758000,0 days 00:41:27.058000,0 days 00:41:43.506000,304.0,257.0,338.0,318.0,True,MEDIUM,5.0,True,Mercedes,0 days 00:40:31.089000,2021-11-13 19:38:10.772,1,12.0,False,,False,True
0 days 00:42:57.275000,HAM,44,0 days 00:01:13.829000,6.0,1.0,,,0 days 00:00:18.485000,0 days 00:00:38.543000,0 days 00:00:16.801000,0 days 00:42:01.991000,0 days 00:42:40.534000,0 days 00:42:57.335000,340.0,248.0,340.0,321.0,False,MEDIUM,6.0,True,Mercedes,0 days 00:41:43.446000,2021-11-13 19:39:23.129,1,12.0,False,,False,True
0 days 00:44:10.772000,HAM,44,0 days 00:01:13.497000,7.0,1.0,,,0 days 00:00:18.658000,0 days 00:00:38.447000,0 days 00:00:16.392000,0 days 00:43:15.993000,0 days 00:43:54.440000,0 days 00:44:10.832000,326.0,258.0,334.0,323.0,False,MEDIUM,7.0,True,Mercedes,0 days 00:42:57.275000,2021-11-13 19:40:36.958,1,12.0,False,,False,True
0 days 00:45:24.032000,HAM,44,0 days 00:01:13.260000,8.0,1.0,,,0 days 00:00:18.478000,0 days 00:00:37.977000,0 days 00:00:16.805000,0 days 00:44:29.310000,0 days 00:45:07.287000,0 days 00:45:24.092000,318.0,251.0,335.0,334.0,False,MEDIUM,8.0,True,Mercedes,0 days 00:44:10.772000,2021-11-13 19:41:50.455,1,11.0,False,,False,True
0 days 00:46:37.620000,HAM,44,0 days 00:01:13.588000,9.0,1.0,,,0 days 00:00:18.527000,0 days 00:00:38.098000,0 days 00:00:16.963000,0 days 00:45:42.619000,0 days 00:46:20.717000,0 days 00:46:37.680000,334.0,249.0,333.0,312.0,False,MEDIUM,9.0,True,Mercedes,0 days 00:45:24.032000,2021-11-13 19:43:03.715,1,11.0,False,,False,True
0 days 00:47:51.307000,HAM,44,0 days 00:01:13.687000,10.0,1.0,,,0 days 00:00:18.427000,0 days 00:00:38.494000,0 days 00:00:16.766000,0 days 00:46:56.107000,0 days 00:47:34.601000,0 days 00:47:51.367000,343.0,250.0,339.0,324.0,False,MEDIUM,10.0,True,Mercedes,0 days 00:46:37.620000,2021-11-13 19:44:17.303,1,11.0,False,,False,True
0 days 00:49:05.027000,HAM,44,0 days 00:01:13.720000,11.0,1.0,,,0 days 00:00:18.683000,0 days 00:00:38.352000,0 days 00:00:16.685000,0 days 00:48:10.050000,0 days 00:48:48.402000,0 days 00:49:05.087000,325.0,250.0,327.0,316.0,False,MEDIUM,11.0,True,Mercedes,0 days 00:47:51.307000,2021-11-13 19:45:30.990,1,11.0,False,,False,True
0 days 00:50:18.394000,HAM,44,0 days 00:01:13.367000,12.0,1.0,,,0 days 00:00:18.587000,0 days 00:00:38.393000,0 days 00:00:16.387000,0 days 00:49:23.674000,0 days 00:50:02.067000,0 days 00:50:18.454000,334.0,255.0,339.0,317.0,False,MEDIUM,12.0,True,Mercedes,0 days 00:49:05.027000,2021-11-13 19:46:44.710,1,10.0,False,,False,True
0 days 00:51:32.316000,HAM,44,0 days 00:01:13.922000,13.0,1.0,,,0 days 00:00:18.618000,0 days 00:00:38.136000,0 days 00:00:17.168000,0 days 00:50:37.072000,0 days 00:51:15.208000,0 days 00:51:32.376000,324.0,246.0,326.0,327.0,False,MEDIUM,13.0,True,Mercedes,0 days 00:50:18.394000,2021-11-13 19:47:58.077,1,10.0,False,,False,True
0 days 00:52:45.806000,HAM,44,0 days 00:01:13.490000,14.0,1.0,,,0 days 00:00:18.603000,0 days 00:00:38.194000,0 days 00:00:16.693000,0 days 00:51:50.979000,0 days 00:52:29.173000,0 days 00:52:45.866000,329.0,251.0,337.0,316.0,False,MEDIUM,14.0,True,Mercedes,0 days 00:51:32.316000,2021-11-13 19:49:11.999,1,10.0,False,,False,True
0 days 00:53:58.923000,HAM,44,0 days 00:01:13.117000,15.0,1.0,,,0 days 00:00:18.575000,0 days 00:00:38.057000,0 days 00:00:16.485000,0 days 00:53:04.441000,0 days 00:53:42.498000,0 days 00:53:58.983000,316.0,250.0,332.0,332.0,False,MEDIUM,15.0,True,Mercedes,0 days 00:52:45.806000,2021-11-13 19:50:25.489,1,8.0,False,,False,True
0 days 00:55:11.926000,HAM,44,0 days 00:01:13.003000,16.0,1.0,,,0 days 00:00:18.252000,0 days 00:00:37.857000,0 days 00:00:16.894000,0 days 00:54:17.235000,0 days 00:54:55.092000,0 days 00:55:11.986000,317.0,242.0,331.0,331.0,False,MEDIUM,16.0,True,Mercedes,0 days 00:53:58.923000,2021-11-13 19:51:38.606,1,8.0,False,,False,True
0 days 00:56:24.305000,HAM,44,0 days 00:01:12.379000,17.0,1.0,,,0 days 00:00:18.404000,0 days 00:00:37.287000,0 days 00:00:16.688000,0 days 00:55:30.390000,0 days 00:56:07.677000,0 days 00:56:24.365000,298.0,258.0,308.0,328.0,False,MEDIUM,17.0,True,Mercedes,0 days 00:55:11.926000,2021-11-13 19:52:51.609,1,7.0,False,,False,True
0 days 00:57:36.729000,HAM,44,0 days 00:01:12.424000,18.0,1.0,,,0 days 00:00:18.487000,0 days 00:00:37.077000,0 days 00:00:16.860000,0 days 00:56:42.852000,0 days 00:57:19.929000,0 days 00:57:36.789000,306.0,258.0,308.0,302.0,False,MEDIUM,18.0,True,Mercedes,0 days 00:56:24.305000,2021-11-13 19:54:03.988,1,7.0,False,,False,True
0 days 00:58:49.156000,HAM,44,0 days 00:01:12.427000,19.0,1.0,,,0 days 00:00:18.568000,0 days 00:00:37.218000,0 days 00:00:16.641000,0 days 00:57:55.357000,0 days 00:58:32.575000,0 days 00:58:49.216000,310.0,263.0,330.0,308.0,False,MEDIUM,19.0,True,Mercedes,0 days 00:57:36.729000,2021-11-13 19:55:16.412,1,7.0,False,,False,True
0 days 01:00:02.607000,HAM,44,0 days 00:01:13.451000,20.0,1.0,,,0 days 00:00:18.651000,0 days 00:00:37.994000,0 days 00:00:16.806000,0 days 00:59:07.867000,0 days 00:59:45.861000,0 days 01:00:02.667000,337.0,256.0,312.0,323.0,False,MEDIUM,20.0,True,Mercedes,0 days 00:58:49.156000,2021-11-13 19:56:28.839,1,6.0,False,,False,True
0 days 01:01:15.405000,HAM,44,0 days 00:01:12.798000,21.0,1.0,,,0 days 00:00:18.616000,0 days 00:00:37.414000,0 days 00:00:16.768000,0 days 01:00:21.283000,0 days 01:00:58.697000,0 days 01:01:15.465000,304.0,262.0,309.0,303.0,False,MEDIUM,21.0,True,Mercedes,0 days 01:00:02.607000,2021-11-13 19:57:42.290,1,6.0,False,,False,True
0 days 01:02:27.940000,HAM,44,0 days 00:01:12.535000,22.0,1.0,,,0 days 00:00:18.615000,0 days 00:00:37.327000,0 days 00:00:16.593000,0 days 01:01:34.080000,0 days 01:02:11.407000,0 days 01:02:28,311.0,261.0,327.0,311.0,False,MEDIUM,22.0,True,Mercedes,0 days 01:01:15.405000,2021-11-13 19:58:55.088,1,6.0,False,,False,True
0 days 01:03:41.180000,HAM,44,0 days 00:01:13.240000,23.0,1.0,,,0 days 00:00:18.403000,0 days 00:00:38.137000,0 days 00:00:16.700000,0 days 01:02:46.403000,0 days 01:03:24.540000,0 days 01:03:41.240000,326.0,258.0,330.0,330.0,False,MEDIUM,23.0,True,Mercedes,0 days 01:02:27.940000,2021-11-13 20:00:07.623,1,6.0,False,,False,True
0 days 01:04:54.216000,HAM,44,0 days 00:01:13.036000,24.0,1.0,,,0 days 00:00:18.775000,0 days 00:00:37.464000,0 days 00:00:16.797000,0 days 01:04:00.015000,0 days 01:04:37.479000,0 days 01:04:54.276000,305.0,263.0,303.0,334.0,False,MEDIUM,24.0,True,Mercedes,0 days 01:03:41.180000,2021-11-13 20:01:20.863,1,5.0,False,,False,True
0 days 00:36:43.649000,NOR,4,,1.0,1.0,,,,0 days 00:00:39.039000,0 days 00:00:16.683000,,0 days 00:36:27.047000,0 days 00:36:43.861000,316.0,244.0,321.0,234.0,False,MEDIUM,1.0,True,McLaren,0 days 00:35:23.625000,2021-11-13 19:33:03.308,1,6.0,False,,False,False
0 days 00:37:58.157000,NOR,4,0 days 00:01:14.508000,2.0,1.0,,,0 days 00:00:18.839000,0 days 00:00:38.818000,0 days 00:00:16.851000,0 days 00:37:02.543000,0 days 00:37:41.361000,0 days 00:37:58.212000,327.0,248.0,305.0,320.0,True,MEDIUM,2.0,True,McLaren,0 days 00:36:43.649000,2021-11-13 19:34:23.332,12,6.0,False,,False,True
0 days 00:39:11.701000,NOR,4,0 days 00:01:13.544000,3.0,1.0,,,0 days 00:00:18.942000,0 days 00:00:37.793000,0 days 00:00:16.809000,0 days 00:38:17.154000,0 days 00:38:54.947000,0 days 00:39:11.756000,303.0,251.0,310.0,296.0,True,MEDIUM,3.0,True,McLaren,0 days 00:37:58.157000,2021-11-13 19:35:37.840,1,6.0,False,,False,True
0 days 00:40:24.817000,NOR,4,0 days 00:01:13.116000,4.0,1.0,,,0 days 00:00:18.734000,0 days 00:00:37.592000,0 days 00:00:16.790000,0 days 00:39:30.490000,0 days 00:40:08.082000,0 days 00:40:24.872000,308.0,260.0,314.0,301.0,True,MEDIUM,4.0,True,McLaren,0 days 00:39:11.701000,2021-11-13 19:36:51.384,1,6.0,False,,False,True
0 days 00:41:37.932000,NOR,4,0 days 00:01:13.115000,5.0,1.0,,,0 days 00:00:18.786000,0 days 00:00:37.839000,0 days 00:00:16.490000,0 days 00:40:43.658000,0 days 00:41:21.497000,0 days 00:41:37.987000,317.0,261.0,332.0,296.0,True,MEDIUM,5.0,True,McLaren,0 days 00:40:24.817000,2021-11-13 19:38:04.500,1,6.0,False,,False,True
0 days 00:42:51.815000,NOR,4,0 days 00:01:13.883000,6.0,1.0,,,0 days 00:00:18.850000,0 days 00:00:38.454000,0 days 00:00:16.579000,0 days 00:41:56.837000,0 days 00:42:35.291000,0 days 00:42:51.870000,327.0,256.0,328.0,320.0,False,MEDIUM,6.0,True,McLaren,0 days 00:41:37.932000,2021-11-13 19:39:17.615,1,6.0,False,,False,True
0 days 00:44:05.585000,NOR,4,0 days 00:01:13.770000,7.0,1.0,,,0 days 00:00:18.816000,0 days 00:00:38.195000,0 days 00:00:16.759000,0 days 00:43:10.686000,0 days 00:43:48.881000,0 days 00:44:05.640000,334.0,262.0,331.0,311.0,False,MEDIUM,7.0,True,McLaren,0 days 00:42:51.815000,2021-11-13 19:40:31.498,1,6.0,False,,False,True
0 days 00:45:18.579000,NOR,4,0 days 00:01:12.994000,8.0,1.0,,,0 days 00:00:18.765000,0 days 00:00:37.943000,0 days 00:00:16.286000,0 days 00:44:24.405000,0 days 00:45:02.348000,0 days 00:45:18.634000,328.0,260.0,347.0,308.0,True,MEDIUM,8.0,True,McLaren,0 days 00:44:05.585000,2021-11-13 19:41:45.268,1,6.0,False,,False,True
0 days 00:46:32.358000,NOR,4,0 days 00:01:13.779000,9.0,1.0,,,0 days 00:00:18.685000,0 days 00:00:38.271000,0 days 00:00:16.823000,0 days 00:45:37.319000,0 days 00:46:15.590000,0 days 00:46:32.413000,338.0,258.0,310.0,328.0,False,MEDIUM,9.0,True,McLaren,0 days 00:45:18.579000,2021-11-13 19:42:58.262,1,5.0,False,,False,True
0 days 00:47:45.637000,NOR,4,0 days 00:01:13.279000,10.0,1.0,,,0 days 00:00:18.904000,0 days 00:00:37.580000,0 days 00:00:16.795000,0 days 00:46:51.317000,0 days 00:47:28.897000,0 days 00:47:45.692000,311.0,257.0,310.0,306.0,False,MEDIUM,10.0,True,McLaren,0 days 00:46:32.358000,2021-11-13 19:44:12.041,1,5.0,False,,False,True
0 days 00:48:58.925000,NOR,4,0 days 00:01:13.288000,11.0,1.0,,,0 days 00:00:18.781000,0 days 00:00:37.667000,0 days 00:00:16.840000,0 days 00:48:04.473000,0 days 00:48:42.140000,0 days 00:48:58.980000,313.0,260.0,310.0,302.0,False,MEDIUM,11.0,True,McLaren,0 days 00:47:45.637000,2021-11-13 19:45:25.320,1,5.0,False,,False,True
0 days 00:50:12.207000,NOR,4,0 days 00:01:13.282000,12.0,1.0,,,0 days 00:00:18.775000,0 days 00:00:37.743000,0 days 00:00:16.764000,0 days 00:49:17.755000,0 days 00:49:55.498000,0 days 00:50:12.262000,,257.0,314.0,306.0,False,MEDIUM,12.0,True,McLaren,0 days 00:48:58.925000,2021-11-13 19:46:38.608,1,5.0,False,,False,True
0 days 00:51:25.666000,NOR,4,0 days 00:01:13.459000,13.0,1.0,,,0 days 00:00:18.862000,0 days 00:00:37.736000,0 days 00:00:16.861000,0 days 00:50:31.124000,0 days 00:51:08.860000,0 days 00:51:25.721000,314.0,260.0,310.0,302.0,False,MEDIUM,13.0,True,McLaren,0 days 00:50:12.207000,2021-11-13 19:47:51.890,1,5.0,False,,False,True
0 days 00:52:39.131000,NOR,4,0 days 00:01:13.465000,14.0,1.0,,,0 days 00:00:18.754000,0 days 00:00:37.809000,0 days 00:00:16.902000,0 days 00:51:44.475000,0 days 00:52:22.284000,0 days 00:52:39.186000,312.0,259.0,309.0,306.0,False,MEDIUM,14.0,True,McLaren,0 days 00:51:25.666000,2021-11-13 19:49:05.349,1,5.0,False,,False,True
0 days 00:53:52.757000,NOR,4,0 days 00:01:13.626000,15.0,1.0,,,0 days 00:00:18.920000,0 days 00:00:37.772000,0 days 00:00:16.934000,0 days 00:52:58.106000,0 days 00:53:35.878000,0 days 00:53:52.812000,311.0,253.0,308.0,304.0,False,MEDIUM,15.0,True,McLaren,0 days 00:52:39.131000,2021-11-13 19:50:18.814,1,5.0,False,,False,True
0 days 00:55:06.431000,NOR,4,0 days 00:01:13.674000,16.0,1.0,,,0 days 00:00:18.846000,0 days 00:00:37.840000,0 days 00:00:16.988000,0 days 00:54:11.658000,0 days 00:54:49.498000,0 days 00:55:06.486000,310.0,252.0,309.0,306.0,False,MEDIUM,16.0,True,McLaren,0 days 00:53:52.757000,2021-11-13 19:51:32.440,1,5.0,False,,False,True
0 days 00:56:20.060000,NOR,4,0 days 00:01:13.629000,17.0,1.0,,,0 days 00:00:18.793000,0 days 00:00:37.907000,0 days 00:00:16.929000,0 days 00:55:25.279000,0 days 00:56:03.186000,0 days 00:56:20.115000,309.0,261.0,306.0,310.0,False,MEDIUM,17.0,True,McLaren,0 days 00:55:06.431000,2021-11-13 19:52:46.114,1,5.0,False,,False,True
0 days 00:57:33.838000,NOR,4,0 days 00:01:13.778000,18.0,1.0,,,0 days 00:00:18.855000,0 days 00:00:37.827000,0 days 00:00:17.096000,0 days 00:56:38.970000,0 days 00:57:16.797000,0 days 00:57:33.893000,308.0,259.0,307.0,304.0,False,MEDIUM,18.0,True,McLaren,0 days 00:56:20.060000,2021-11-13 19:53:59.743,1,5.0,False,,False,True
0 days 00:58:47.473000,NOR,4,0 days 00:01:13.635000,19.0,1.0,,,0 days 00:00:18.801000,0 days 00:00:37.756000,0 days 00:00:17.078000,0 days 00:57:52.694000,0 days 00:58:30.450000,0 days 00:58:47.528000,309.0,257.0,305.0,308.0,False,MEDIUM,19.0,True,McLaren,0 days 00:57:33.838000,2021-11-13 19:55:13.521,1,5.0,False,,False,True
