Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:45:35.032000,VER,33,,1.0,2.0,,,,0 days 00:00:36.270000,0 days 00:00:24.888000,,0 days 00:45:10.213000,0 days 00:45:35.185000,297.0,266.0,250.0,296.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:44:02.355000,2021-07-17 15:33:42.187,12,1.0,False,,False,False
0 days 00:47:05.655000,VER,33,0 days 00:01:30.623000,2.0,2.0,,,0 days 00:00:28.777000,0 days 00:00:36.738000,0 days 00:00:25.108000,0 days 00:46:03.835000,0 days 00:46:40.573000,0 days 00:47:05.681000,292.0,265.0,247.0,297.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:45:35.032000,2021-07-17 15:35:14.864,1,1.0,False,,False,True
0 days 00:48:36.079000,VER,33,0 days 00:01:30.424000,3.0,2.0,,,0 days 00:00:28.811000,0 days 00:00:36.754000,0 days 00:00:24.859000,0 days 00:47:34.492000,0 days 00:48:11.246000,0 days 00:48:36.105000,290.0,264.0,249.0,297.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 00:47:05.655000,2021-07-17 15:36:45.487,1,1.0,False,,False,True
0 days 00:50:06.436000,VER,33,0 days 00:01:30.357000,4.0,2.0,,,0 days 00:00:28.846000,0 days 00:00:36.769000,0 days 00:00:24.742000,0 days 00:49:04.951000,0 days 00:49:41.720000,0 days 00:50:06.462000,286.0,264.0,250.0,299.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 00:48:36.079000,2021-07-17 15:38:15.911,1,1.0,False,,False,True
0 days 00:51:36.914000,VER,33,0 days 00:01:30.478000,5.0,2.0,,,0 days 00:00:28.812000,0 days 00:00:36.739000,0 days 00:00:24.927000,0 days 00:50:35.274000,0 days 00:51:12.013000,0 days 00:51:36.940000,292.0,265.0,248.0,299.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 00:50:06.436000,2021-07-17 15:39:46.268,1,1.0,False,,False,True
0 days 00:53:07.113000,VER,33,0 days 00:01:30.199000,6.0,2.0,,,0 days 00:00:28.664000,0 days 00:00:36.591000,0 days 00:00:24.944000,0 days 00:52:05.604000,0 days 00:52:42.195000,0 days 00:53:07.139000,,265.0,249.0,299.0,True,MEDIUM,6.0,True,Red Bull Racing,0 days 00:51:36.914000,2021-07-17 15:41:16.746,1,1.0,False,,False,True
0 days 00:54:37.453000,VER,33,0 days 00:01:30.340000,7.0,2.0,,,0 days 00:00:28.720000,0 days 00:00:36.827000,0 days 00:00:24.793000,0 days 00:53:35.859000,0 days 00:54:12.686000,0 days 00:54:37.479000,,265.0,249.0,298.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 00:53:07.113000,2021-07-17 15:42:46.945,1,1.0,False,,False,True
0 days 00:56:07.643000,VER,33,0 days 00:01:30.190000,8.0,2.0,,,0 days 00:00:28.759000,0 days 00:00:36.724000,0 days 00:00:24.707000,0 days 00:55:06.238000,0 days 00:55:42.962000,0 days 00:56:07.669000,291.0,265.0,250.0,298.0,True,MEDIUM,8.0,True,Red Bull Racing,0 days 00:54:37.453000,2021-07-17 15:44:17.285,1,1.0,False,,False,True
0 days 00:57:38.012000,VER,33,0 days 00:01:30.369000,9.0,2.0,,,0 days 00:00:28.739000,0 days 00:00:36.693000,0 days 00:00:24.937000,0 days 00:56:36.408000,0 days 00:57:13.101000,0 days 00:57:38.038000,292.0,267.0,249.0,298.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 00:56:07.643000,2021-07-17 15:45:47.475,1,1.0,False,,False,True
0 days 00:59:08.405000,VER,33,0 days 00:01:30.393000,10.0,2.0,,,0 days 00:00:28.701000,0 days 00:00:36.776000,0 days 00:00:24.916000,0 days 00:58:06.739000,0 days 00:58:43.515000,0 days 00:59:08.431000,291.0,265.0,249.0,298.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 00:57:38.012000,2021-07-17 15:47:17.844,1,1.0,False,,False,True
0 days 01:00:38.598000,VER,33,0 days 00:01:30.193000,11.0,2.0,,,0 days 00:00:28.649000,0 days 00:00:36.652000,0 days 00:00:24.892000,0 days 00:59:37.080000,0 days 01:00:13.732000,0 days 01:00:38.624000,292.0,266.0,251.0,298.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 00:59:08.405000,2021-07-17 15:48:48.237,1,1.0,False,,False,True
0 days 01:02:08.799000,VER,33,0 days 00:01:30.201000,12.0,2.0,,,0 days 00:00:28.643000,0 days 00:00:36.707000,0 days 00:00:24.851000,0 days 01:01:07.267000,0 days 01:01:43.974000,0 days 01:02:08.825000,291.0,265.0,250.0,297.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 01:00:38.598000,2021-07-17 15:50:18.430,1,1.0,False,,False,True
0 days 01:03:38.848000,VER,33,0 days 00:01:30.049000,13.0,2.0,,,0 days 00:00:28.713000,0 days 00:00:36.492000,0 days 00:00:24.844000,0 days 01:02:37.538000,0 days 01:03:14.030000,0 days 01:03:38.874000,292.0,267.0,250.0,299.0,True,MEDIUM,13.0,True,Red Bull Racing,0 days 01:02:08.799000,2021-07-17 15:51:48.631,1,1.0,False,,False,True
0 days 01:05:08.861000,VER,33,0 days 00:01:30.013000,14.0,2.0,,,0 days 00:00:28.705000,0 days 00:00:36.535000,0 days 00:00:24.773000,0 days 01:04:07.579000,0 days 01:04:44.114000,0 days 01:05:08.887000,291.0,267.0,251.0,298.0,True,MEDIUM,14.0,True,Red Bull Racing,0 days 01:03:38.848000,2021-07-17 15:53:18.680,1,1.0,False,,False,True
0 days 01:06:39.337000,VER,33,0 days 00:01:30.476000,15.0,2.0,,,0 days 00:00:28.731000,0 days 00:00:36.686000,0 days 00:00:25.059000,0 days 01:05:37.618000,0 days 01:06:14.304000,0 days 01:06:39.363000,,266.0,251.0,296.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 01:05:08.861000,2021-07-17 15:54:48.693,1,1.0,False,,False,True
0 days 01:08:10.170000,VER,33,0 days 00:01:30.833000,16.0,2.0,,,0 days 00:00:28.638000,0 days 00:00:37.120000,0 days 00:00:25.075000,0 days 01:07:08.001000,0 days 01:07:45.121000,0 days 01:08:10.196000,294.0,265.0,251.0,298.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 01:06:39.337000,2021-07-17 15:56:19.169,1,1.0,False,,False,True
0 days 01:09:40.965000,VER,33,0 days 00:01:30.795000,17.0,2.0,,,0 days 00:00:28.835000,0 days 00:00:37.009000,0 days 00:00:24.951000,0 days 01:08:39.031000,0 days 01:09:16.040000,0 days 01:09:40.991000,293.0,266.0,252.0,296.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 01:08:10.170000,2021-07-17 15:57:50.002,1,1.0,False,,False,True
0 days 00:45:36.181000,HAM,44,,1.0,2.0,,,,0 days 00:00:37.141000,0 days 00:00:25.106000,,0 days 00:45:11.158000,0 days 00:45:36.342000,306.0,263.0,251.0,308.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:44:02.355000,2021-07-17 15:33:42.187,12,2.0,False,,False,False
0 days 00:47:06.790000,HAM,44,0 days 00:01:30.609000,2.0,2.0,,,0 days 00:00:28.763000,0 days 00:00:36.764000,0 days 00:00:25.082000,0 days 00:46:04.985000,0 days 00:46:41.749000,0 days 00:47:06.831000,297.0,261.0,252.0,308.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:45:36.181000,2021-07-17 15:35:16.013,1,2.0,False,,False,True
0 days 00:48:37.384000,HAM,44,0 days 00:01:30.594000,3.0,2.0,,,0 days 00:00:28.503000,0 days 00:00:37.120000,0 days 00:00:24.971000,0 days 00:47:35.334000,0 days 00:48:12.454000,0 days 00:48:37.425000,309.0,266.0,250.0,321.0,True,MEDIUM,3.0,True,Mercedes,0 days 00:47:06.790000,2021-07-17 15:36:46.622,1,2.0,False,,False,True
0 days 00:50:08.075000,HAM,44,0 days 00:01:30.691000,4.0,2.0,,,0 days 00:00:28.734000,0 days 00:00:36.907000,0 days 00:00:25.050000,0 days 00:49:06.159000,0 days 00:49:43.066000,0 days 00:50:08.116000,299.0,262.0,252.0,307.0,False,MEDIUM,4.0,True,Mercedes,0 days 00:48:37.384000,2021-07-17 15:38:17.216,1,2.0,False,,False,True
0 days 00:51:38.396000,HAM,44,0 days 00:01:30.321000,5.0,2.0,,,0 days 00:00:28.528000,0 days 00:00:36.646000,0 days 00:00:25.147000,0 days 00:50:36.644000,0 days 00:51:13.290000,0 days 00:51:38.437000,302.0,264.0,250.0,310.0,True,MEDIUM,5.0,True,Mercedes,0 days 00:50:08.075000,2021-07-17 15:39:47.907,1,2.0,False,,False,True
0 days 00:53:08.847000,HAM,44,0 days 00:01:30.451000,6.0,2.0,,,0 days 00:00:28.697000,0 days 00:00:36.823000,0 days 00:00:24.931000,0 days 00:52:07.134000,0 days 00:52:43.957000,0 days 00:53:08.888000,300.0,265.0,252.0,308.0,False,MEDIUM,6.0,True,Mercedes,0 days 00:51:38.396000,2021-07-17 15:41:18.228,1,2.0,False,,False,True
0 days 00:54:39.455000,HAM,44,0 days 00:01:30.608000,7.0,2.0,,,0 days 00:00:28.634000,0 days 00:00:36.973000,0 days 00:00:25.001000,0 days 00:53:37.522000,0 days 00:54:14.495000,0 days 00:54:39.496000,297.0,264.0,252.0,306.0,False,MEDIUM,7.0,True,Mercedes,0 days 00:53:08.847000,2021-07-17 15:42:48.679,1,2.0,False,,False,True
0 days 00:56:09.760000,HAM,44,0 days 00:01:30.305000,8.0,2.0,,,0 days 00:00:28.575000,0 days 00:00:36.840000,0 days 00:00:24.890000,0 days 00:55:08.071000,0 days 00:55:44.911000,0 days 00:56:09.801000,,263.0,253.0,307.0,True,MEDIUM,8.0,True,Mercedes,0 days 00:54:39.455000,2021-07-17 15:44:19.287,1,2.0,False,,False,True
0 days 00:57:40.202000,HAM,44,0 days 00:01:30.442000,9.0,2.0,,,0 days 00:00:28.678000,0 days 00:00:36.704000,0 days 00:00:25.060000,0 days 00:56:38.479000,0 days 00:57:15.183000,0 days 00:57:40.243000,296.0,264.0,251.0,304.0,False,MEDIUM,9.0,True,Mercedes,0 days 00:56:09.760000,2021-07-17 15:45:49.592,1,2.0,False,,False,True
0 days 00:59:10.267000,HAM,44,0 days 00:01:30.065000,10.0,2.0,,,0 days 00:00:28.559000,0 days 00:00:36.627000,0 days 00:00:24.879000,0 days 00:58:08.802000,0 days 00:58:45.429000,0 days 00:59:10.308000,297.0,263.0,252.0,308.0,True,MEDIUM,10.0,True,Mercedes,0 days 00:57:40.202000,2021-07-17 15:47:20.034,1,2.0,False,,False,True
0 days 01:00:40.574000,HAM,44,0 days 00:01:30.307000,11.0,2.0,,,0 days 00:00:28.544000,0 days 00:00:36.655000,0 days 00:00:25.108000,0 days 00:59:38.852000,0 days 01:00:15.507000,0 days 01:00:40.615000,300.0,265.0,251.0,307.0,False,MEDIUM,11.0,True,Mercedes,0 days 00:59:10.267000,2021-07-17 15:48:50.099,1,2.0,False,,False,True
0 days 01:02:10.951000,HAM,44,0 days 00:01:30.377000,12.0,2.0,,,0 days 00:00:28.610000,0 days 00:00:36.732000,0 days 00:00:25.035000,0 days 01:01:09.225000,0 days 01:01:45.957000,0 days 01:02:10.992000,298.0,264.0,252.0,307.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:00:40.574000,2021-07-17 15:50:20.406,1,2.0,False,,False,True
0 days 01:03:41.175000,HAM,44,0 days 00:01:30.224000,13.0,2.0,,,0 days 00:00:28.629000,0 days 00:00:36.637000,0 days 00:00:24.958000,0 days 01:02:39.621000,0 days 01:03:16.258000,0 days 01:03:41.216000,300.0,263.0,252.0,309.0,False,MEDIUM,13.0,True,Mercedes,0 days 01:02:10.951000,2021-07-17 15:51:50.783,1,2.0,False,,False,True
0 days 01:05:11.749000,HAM,44,0 days 00:01:30.574000,14.0,2.0,,,0 days 00:00:28.737000,0 days 00:00:36.953000,0 days 00:00:24.884000,0 days 01:04:09.953000,0 days 01:04:46.906000,0 days 01:05:11.790000,298.0,263.0,253.0,305.0,False,MEDIUM,14.0,True,Mercedes,0 days 01:03:41.175000,2021-07-17 15:53:21.007,1,2.0,False,,False,True
0 days 01:06:42.332000,HAM,44,0 days 00:01:30.583000,15.0,2.0,,,0 days 00:00:28.707000,0 days 00:00:36.812000,0 days 00:00:25.064000,0 days 01:05:40.497000,0 days 01:06:17.309000,0 days 01:06:42.373000,297.0,266.0,251.0,302.0,False,MEDIUM,15.0,True,Mercedes,0 days 01:05:11.749000,2021-07-17 15:54:51.581,1,2.0,False,,False,True
0 days 01:08:12.458000,HAM,44,0 days 00:01:30.126000,16.0,2.0,,,0 days 00:00:28.572000,0 days 00:00:36.721000,0 days 00:00:24.833000,0 days 01:07:10.945000,0 days 01:07:47.666000,0 days 01:08:12.499000,,265.0,253.0,306.0,False,MEDIUM,16.0,True,Mercedes,0 days 01:06:42.332000,2021-07-17 15:56:22.164,1,2.0,False,,False,True
0 days 01:09:42.395000,HAM,44,0 days 00:01:29.937000,17.0,2.0,,,0 days 00:00:28.346000,0 days 00:00:36.564000,0 days 00:00:25.027000,0 days 01:08:40.845000,0 days 01:09:17.409000,0 days 01:09:42.436000,303.0,265.0,252.0,312.0,True,MEDIUM,17.0,True,Mercedes,0 days 01:08:12.458000,2021-07-17 15:57:52.290,1,2.0,False,,False,True
0 days 00:45:36.986000,BOT,77,,1.0,2.0,,,,0 days 00:00:37.084000,0 days 00:00:25.281000,,0 days 00:45:11.755000,0 days 00:45:37.134000,302.0,257.0,250.0,312.0,False,SOFT,4.0,False,Mercedes,0 days 00:44:02.355000,2021-07-17 15:33:42.187,12,3.0,False,,False,False
0 days 00:47:08.378000,BOT,77,0 days 00:01:31.392000,2.0,2.0,,,0 days 00:00:29.041000,0 days 00:00:37.007000,0 days 00:00:25.344000,0 days 00:46:06.058000,0 days 00:46:43.065000,0 days 00:47:08.409000,296.0,259.0,250.0,301.0,True,SOFT,5.0,False,Mercedes,0 days 00:45:36.986000,2021-07-17 15:35:16.818,1,3.0,False,,False,True
0 days 00:48:38.926000,BOT,77,0 days 00:01:30.548000,3.0,2.0,,,0 days 00:00:28.717000,0 days 00:00:36.808000,0 days 00:00:25.023000,0 days 00:47:37.126000,0 days 00:48:13.934000,0 days 00:48:38.957000,298.0,261.0,250.0,307.0,True,SOFT,6.0,False,Mercedes,0 days 00:47:08.378000,2021-07-17 15:36:48.210,1,3.0,False,,False,True
0 days 00:50:09.805000,BOT,77,0 days 00:01:30.879000,4.0,2.0,,,0 days 00:00:28.795000,0 days 00:00:36.950000,0 days 00:00:25.134000,0 days 00:49:07.752000,0 days 00:49:44.702000,0 days 00:50:09.836000,300.0,262.0,250.0,306.0,False,SOFT,7.0,False,Mercedes,0 days 00:48:38.926000,2021-07-17 15:38:18.758,1,3.0,False,,False,True
0 days 00:51:40.748000,BOT,77,0 days 00:01:30.943000,5.0,2.0,,,0 days 00:00:28.839000,0 days 00:00:36.869000,0 days 00:00:25.235000,0 days 00:50:38.675000,0 days 00:51:15.544000,0 days 00:51:40.779000,297.0,263.0,249.0,302.0,False,SOFT,8.0,False,Mercedes,0 days 00:50:09.805000,2021-07-17 15:39:49.637,1,3.0,False,,False,True
0 days 00:53:11.670000,BOT,77,0 days 00:01:30.922000,6.0,2.0,,,0 days 00:00:28.875000,0 days 00:00:36.848000,0 days 00:00:25.199000,0 days 00:52:09.654000,0 days 00:52:46.502000,0 days 00:53:11.701000,296.0,262.0,251.0,303.0,False,SOFT,9.0,False,Mercedes,0 days 00:51:40.748000,2021-07-17 15:41:20.580,1,3.0,False,,False,True
0 days 00:54:42.685000,BOT,77,0 days 00:01:31.015000,7.0,2.0,,,0 days 00:00:28.785000,0 days 00:00:37.052000,0 days 00:00:25.178000,0 days 00:53:40.486000,0 days 00:54:17.538000,0 days 00:54:42.716000,294.0,262.0,251.0,301.0,False,SOFT,10.0,False,Mercedes,0 days 00:53:11.670000,2021-07-17 15:42:51.502,1,3.0,False,,False,True
0 days 00:56:13.811000,BOT,77,0 days 00:01:31.126000,8.0,2.0,,,0 days 00:00:28.873000,0 days 00:00:37.108000,0 days 00:00:25.145000,0 days 00:55:11.589000,0 days 00:55:48.697000,0 days 00:56:13.842000,293.0,260.0,251.0,300.0,False,SOFT,11.0,False,Mercedes,0 days 00:54:42.685000,2021-07-17 15:44:22.517,1,3.0,False,,False,True
0 days 00:57:44.747000,BOT,77,0 days 00:01:30.936000,9.0,2.0,,,0 days 00:00:28.853000,0 days 00:00:36.893000,0 days 00:00:25.190000,0 days 00:56:42.695000,0 days 00:57:19.588000,0 days 00:57:44.778000,295.0,261.0,249.0,301.0,False,SOFT,12.0,False,Mercedes,0 days 00:56:13.811000,2021-07-17 15:45:53.643,1,3.0,False,,False,True
0 days 00:59:15.610000,BOT,77,0 days 00:01:30.863000,10.0,2.0,,,0 days 00:00:28.843000,0 days 00:00:36.925000,0 days 00:00:25.095000,0 days 00:58:13.621000,0 days 00:58:50.546000,0 days 00:59:15.641000,294.0,262.0,249.0,301.0,False,SOFT,13.0,False,Mercedes,0 days 00:57:44.747000,2021-07-17 15:47:24.579,1,3.0,False,,False,True
0 days 01:00:46.441000,BOT,77,0 days 00:01:30.831000,11.0,2.0,,,0 days 00:00:28.737000,0 days 00:00:36.911000,0 days 00:00:25.183000,0 days 00:59:44.378000,0 days 01:00:21.289000,0 days 01:00:46.472000,,263.0,250.0,300.0,False,SOFT,14.0,False,Mercedes,0 days 00:59:15.610000,2021-07-17 15:48:55.442,1,3.0,False,,False,True
0 days 01:02:17.026000,BOT,77,0 days 00:01:30.585000,12.0,2.0,,,0 days 00:00:28.766000,0 days 00:00:36.731000,0 days 00:00:25.088000,0 days 01:01:15.238000,0 days 01:01:51.969000,0 days 01:02:17.057000,,262.0,250.0,299.0,False,SOFT,15.0,False,Mercedes,0 days 01:00:46.441000,2021-07-17 15:50:26.273,1,3.0,False,,False,True
0 days 01:03:47.514000,BOT,77,0 days 00:01:30.488000,13.0,2.0,,,0 days 00:00:28.819000,0 days 00:00:36.663000,0 days 00:00:25.006000,0 days 01:02:45.876000,0 days 01:03:22.539000,0 days 01:03:47.545000,293.0,263.0,251.0,300.0,True,SOFT,16.0,False,Mercedes,0 days 01:02:17.026000,2021-07-17 15:51:56.858,1,3.0,False,,False,True
0 days 01:05:17.773000,BOT,77,0 days 00:01:30.259000,14.0,2.0,,,0 days 00:00:28.732000,0 days 00:00:36.515000,0 days 00:00:25.012000,0 days 01:04:16.277000,0 days 01:04:52.792000,0 days 01:05:17.804000,295.0,264.0,251.0,302.0,True,SOFT,17.0,False,Mercedes,0 days 01:03:47.514000,2021-07-17 15:53:27.346,1,3.0,False,,False,True
0 days 01:06:48.278000,BOT,77,0 days 00:01:30.505000,15.0,2.0,,,0 days 00:00:28.745000,0 days 00:00:36.768000,0 days 00:00:24.992000,0 days 01:05:46.549000,0 days 01:06:23.317000,0 days 01:06:48.309000,292.0,263.0,251.0,299.0,False,SOFT,18.0,False,Mercedes,0 days 01:05:17.773000,2021-07-17 15:54:57.605,1,3.0,False,,False,True
0 days 01:08:18.509000,BOT,77,0 days 00:01:30.231000,16.0,2.0,,,0 days 00:00:28.590000,0 days 00:00:36.644000,0 days 00:00:24.997000,0 days 01:07:16.899000,0 days 01:07:53.543000,0 days 01:08:18.540000,296.0,263.0,253.0,301.0,True,SOFT,19.0,False,Mercedes,0 days 01:06:48.278000,2021-07-17 15:56:28.110,1,3.0,False,,False,True
0 days 01:09:48.467000,BOT,77,0 days 00:01:29.958000,17.0,2.0,,,0 days 00:00:28.474000,0 days 00:00:36.555000,0 days 00:00:24.929000,0 days 01:08:47.014000,0 days 01:09:23.569000,0 days 01:09:48.498000,,262.0,252.0,304.0,True,SOFT,20.0,False,Mercedes,0 days 01:08:18.509000,2021-07-17 15:57:58.341,1,3.0,False,,False,True
0 days 00:45:37.976000,LEC,16,,1.0,2.0,,,,0 days 00:00:37.537000,0 days 00:00:25.205000,,0 days 00:45:12.838000,0 days 00:45:38.141000,303.0,260.0,249.0,312.0,False,MEDIUM,1.0,True,Ferrari,0 days 00:44:02.355000,2021-07-17 15:33:42.187,12,4.0,False,,False,False
0 days 00:47:09.026000,LEC,16,0 days 00:01:31.050000,2.0,2.0,,,0 days 00:00:28.668000,0 days 00:00:37.121000,0 days 00:00:25.261000,0 days 00:46:06.681000,0 days 00:46:43.802000,0 days 00:47:09.063000,304.0,257.0,250.0,316.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:45:37.976000,2021-07-17 15:35:17.808,1,4.0,False,,False,True
0 days 00:48:40.644000,LEC,16,0 days 00:01:31.618000,3.0,2.0,,,0 days 00:00:28.718000,0 days 00:00:37.471000,0 days 00:00:25.429000,0 days 00:47:37.781000,0 days 00:48:15.252000,0 days 00:48:40.681000,311.0,254.0,249.0,302.0,False,MEDIUM,3.0,True,Ferrari,0 days 00:47:09.026000,2021-07-17 15:36:48.858,1,4.0,False,,False,True
0 days 00:50:11.675000,LEC,16,0 days 00:01:31.031000,4.0,2.0,,,0 days 00:00:28.831000,0 days 00:00:37.127000,0 days 00:00:25.073000,0 days 00:49:09.512000,0 days 00:49:46.639000,0 days 00:50:11.712000,298.0,259.0,249.0,307.0,True,MEDIUM,4.0,True,Ferrari,0 days 00:48:40.644000,2021-07-17 15:38:20.476,1,4.0,False,,False,True
0 days 00:51:42.896000,LEC,16,0 days 00:01:31.221000,5.0,2.0,,,0 days 00:00:28.882000,0 days 00:00:37.074000,0 days 00:00:25.265000,0 days 00:50:40.594000,0 days 00:51:17.668000,0 days 00:51:42.933000,299.0,258.0,247.0,308.0,False,MEDIUM,5.0,True,Ferrari,0 days 00:50:11.675000,2021-07-17 15:39:51.507,1,4.0,False,,False,True
0 days 00:53:14.019000,LEC,16,0 days 00:01:31.123000,6.0,2.0,,,0 days 00:00:28.851000,0 days 00:00:37.135000,0 days 00:00:25.137000,0 days 00:52:11.784000,0 days 00:52:48.919000,0 days 00:53:14.056000,298.0,259.0,248.0,309.0,False,MEDIUM,6.0,True,Ferrari,0 days 00:51:42.896000,2021-07-17 15:41:22.728,1,4.0,False,,False,True
0 days 00:54:45.124000,LEC,16,0 days 00:01:31.105000,7.0,2.0,,,0 days 00:00:28.927000,0 days 00:00:37.138000,0 days 00:00:25.040000,0 days 00:53:42.983000,0 days 00:54:20.121000,0 days 00:54:45.161000,297.0,260.0,248.0,307.0,False,MEDIUM,7.0,True,Ferrari,0 days 00:53:14.019000,2021-07-17 15:42:53.851,1,4.0,False,,False,True
0 days 00:56:16.281000,LEC,16,0 days 00:01:31.157000,8.0,2.0,,,0 days 00:00:28.847000,0 days 00:00:37.190000,0 days 00:00:25.120000,0 days 00:55:14.008000,0 days 00:55:51.198000,0 days 00:56:16.318000,299.0,259.0,248.0,308.0,False,MEDIUM,8.0,True,Ferrari,0 days 00:54:45.124000,2021-07-17 15:44:24.956,1,4.0,False,,False,True
0 days 00:57:47.037000,LEC,16,0 days 00:01:30.756000,9.0,2.0,,,0 days 00:00:28.791000,0 days 00:00:36.824000,0 days 00:00:25.141000,0 days 00:56:45.109000,0 days 00:57:21.933000,0 days 00:57:47.074000,301.0,261.0,246.0,308.0,True,MEDIUM,9.0,True,Ferrari,0 days 00:56:16.281000,2021-07-17 15:45:56.113,1,4.0,False,,False,True
0 days 00:59:17.958000,LEC,16,0 days 00:01:30.921000,10.0,2.0,,,0 days 00:00:28.813000,0 days 00:00:36.954000,0 days 00:00:25.154000,0 days 00:58:15.887000,0 days 00:58:52.841000,0 days 00:59:17.995000,300.0,260.0,247.0,309.0,False,MEDIUM,10.0,True,Ferrari,0 days 00:57:47.037000,2021-07-17 15:47:26.869,1,4.0,False,,False,True
0 days 01:00:48.803000,LEC,16,0 days 00:01:30.845000,11.0,2.0,,,0 days 00:00:28.806000,0 days 00:00:36.884000,0 days 00:00:25.155000,0 days 00:59:46.801000,0 days 01:00:23.685000,0 days 01:00:48.840000,,260.0,247.0,308.0,False,MEDIUM,11.0,True,Ferrari,0 days 00:59:17.958000,2021-07-17 15:48:57.790,1,4.0,False,,False,True
0 days 01:02:19.481000,LEC,16,0 days 00:01:30.678000,12.0,2.0,,,0 days 00:00:28.876000,0 days 00:00:36.741000,0 days 00:00:25.061000,0 days 01:01:17.716000,0 days 01:01:54.457000,0 days 01:02:19.518000,298.0,260.0,248.0,306.0,True,MEDIUM,12.0,True,Ferrari,0 days 01:00:48.803000,2021-07-17 15:50:28.635,1,4.0,False,,False,True
0 days 01:03:50.295000,LEC,16,0 days 00:01:30.814000,13.0,2.0,,,0 days 00:00:28.790000,0 days 00:00:36.753000,0 days 00:00:25.271000,0 days 01:02:48.308000,0 days 01:03:25.061000,0 days 01:03:50.332000,300.0,261.0,246.0,310.0,False,MEDIUM,13.0,True,Ferrari,0 days 01:02:19.481000,2021-07-17 15:51:59.313,1,4.0,False,,False,True
0 days 01:05:20.839000,LEC,16,0 days 00:01:30.544000,14.0,2.0,,,0 days 00:00:28.925000,0 days 00:00:36.684000,0 days 00:00:24.935000,0 days 01:04:19.257000,0 days 01:04:55.941000,0 days 01:05:20.876000,,262.0,248.0,311.0,True,MEDIUM,14.0,True,Ferrari,0 days 01:03:50.295000,2021-07-17 15:53:30.127,1,4.0,False,,False,True
0 days 01:06:51.394000,LEC,16,0 days 00:01:30.555000,15.0,2.0,,,0 days 00:00:28.849000,0 days 00:00:36.718000,0 days 00:00:24.988000,0 days 01:05:49.725000,0 days 01:06:26.443000,0 days 01:06:51.431000,301.0,261.0,249.0,307.0,False,MEDIUM,15.0,True,Ferrari,0 days 01:05:20.839000,2021-07-17 15:55:00.671,1,4.0,False,,False,True
0 days 01:08:21.557000,LEC,16,0 days 00:01:30.163000,16.0,2.0,,,0 days 00:00:28.691000,0 days 00:00:36.561000,0 days 00:00:24.911000,0 days 01:07:20.122000,0 days 01:07:56.683000,0 days 01:08:21.594000,300.0,262.0,249.0,308.0,True,MEDIUM,16.0,True,Ferrari,0 days 01:06:51.394000,2021-07-17 15:56:31.226,1,4.0,False,,False,True
0 days 01:09:52.243000,LEC,16,0 days 00:01:30.686000,17.0,2.0,,,0 days 00:00:28.667000,0 days 00:00:36.904000,0 days 00:00:25.115000,0 days 01:08:50.261000,0 days 01:09:27.165000,0 days 01:09:52.280000,299.0,260.0,248.0,308.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:08:21.557000,2021-07-17 15:58:01.389,1,4.0,False,,False,True
0 days 00:45:40.093000,NOR,4,,1.0,1.0,,,,0 days 00:00:38.561000,0 days 00:00:25.648000,,0 days 00:45:14.489000,0 days 00:45:41.372000,306.0,262.0,250.0,316.0,False,MEDIUM,1.0,True,McLaren,0 days 00:44:02.355000,2021-07-17 15:33:42.187,12,6.0,False,,False,False
0 days 00:47:13.532000,NOR,4,0 days 00:01:33.439000,2.0,1.0,,,0 days 00:00:29.212000,0 days 00:00:38.433000,0 days 00:00:25.794000,0 days 00:46:09.316000,0 days 00:46:47.749000,0 days 00:47:13.543000,299.0,260.0,251.0,308.0,True,MEDIUM,2.0,True,McLaren,0 days 00:45:40.093000,2021-07-17 15:35:19.925,1,6.0,False,,False,True
